"Time","mYWW","mYHW","mYRW","mYHH","mYHR","mYRR","myWW","myHW","myRW","myHH","myHR","myRR","fXWW","fXHW","fXRW","fXHH","fXHR","fXRR"
343,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,2095,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,2121,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,2161,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,2195,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,2224,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,2246,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,2231,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,2264,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,2317,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,2369,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,2343,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,2331,0,0,0,0,0
357,0,0,0,0,0,0,0,0,0,0,0,0,2333,0,0,0,0,0
358,0,0,0,0,0,0,0,0,0,0,0,0,2393,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,0,0,2424,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,2516,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,2584,0,0,0,0,0
362,0,0,0,0,0,0,0,0,0,0,0,0,2614,0,0,0,0,0
363,0,0,0,0,0,0,0,0,0,0,0,0,2671,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,2662,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,2673,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,2699,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,2692,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,2701,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0,0,0,2710,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0,0,0,2779,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,2827,0,0,0,0,0
372,0,0,0,0,0,0,0,0,0,0,0,0,2848,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,2867,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,0,0,0,2873,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,2909,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,2872,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0,0,0,2904,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,0,0,2922,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,2895,0,0,0,0,0
381,0,0,0,0,0,0,0,0,0,0,0,0,2917,0,0,0,0,0
382,0,0,0,0,0,0,0,0,0,0,0,0,2866,0,0,0,0,0
383,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,2885,0,0,0,0,0
385,0,0,0,0,0,0,0,0,0,0,0,0,2867,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,2885,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0,0,0,2912,0,0,0,0,0
388,0,0,0,0,0,0,0,0,0,0,0,0,2866,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,0,0,2855,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,2842,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,2834,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,2813,0,0,0,0,0
393,0,0,0,0,0,0,0,0,0,0,0,0,2822,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,0,0,2827,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,2822,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,2859,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,2884,0,0,0,0,0
398,0,0,0,0,0,0,0,0,0,0,0,0,2860,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,2859,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0,2878,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,0,2897,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,0,0,2853,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,2863,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,2928,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,2888,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,2872,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,2857,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,0,0,2835,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,0,0,0,2835,0,0,0,0,0
410,0,0,0,0,0,0,0,0,0,0,0,0,2825,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,0,0,0,2778,0,0,0,0,0
412,0,0,0,0,0,0,0,0,0,0,0,0,2770,0,0,0,0,0
413,0,0,0,0,0,0,0,0,0,0,0,0,2778,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,0,0,0,2801,0,0,0,0,0
415,0,0,0,0,0,0,0,0,0,0,0,0,2798,0,0,0,0,0
416,0,0,0,0,0,0,0,0,0,0,0,0,2767,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0,0,0,2750,0,0,0,0,0
418,0,0,0,0,0,0,0,0,0,0,0,0,2740,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,2762,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0,0,0,2732,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,2678,0,0,0,0,0
422,0,0,0,0,0,0,0,0,0,0,0,0,2691,0,0,0,0,0
423,0,0,0,0,0,0,0,0,0,0,0,0,2679,0,0,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,2684,0,0,0,0,0
425,0,0,0,0,0,0,0,0,0,0,0,0,2688,0,0,0,0,0
426,0,0,0,0,0,0,0,0,0,0,0,0,2666,0,0,0,0,0
427,0,0,0,0,0,0,0,0,0,0,0,0,2594,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,2564,0,0,0,0,0
429,0,0,0,0,0,0,0,0,0,0,0,0,2603,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,2644,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,2679,0,0,0,0,0
432,0,0,0,0,0,0,0,0,0,0,0,0,2664,0,0,0,0,0
433,0,0,0,0,0,0,0,0,0,0,0,0,2661,0,0,0,0,0
434,0,0,0,0,0,0,0,0,0,0,0,0,2639,0,0,0,0,0
435,0,0,0,0,0,0,0,0,0,0,0,0,2651,0,0,0,0,0
436,0,0,0,0,0,0,0,0,0,0,0,0,2682,0,0,0,0,0
437,0,0,0,0,0,0,0,0,0,0,0,0,2761,0,0,0,0,0
438,0,0,0,0,0,0,0,0,0,0,0,0,2778,0,0,0,0,0
439,0,0,0,0,0,0,0,0,0,0,0,0,2773,0,0,0,0,0
440,0,0,0,0,0,0,0,0,0,0,0,0,2815,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,2863,0,0,0,0,0
442,0,0,0,0,0,0,0,0,0,0,0,0,2903,0,0,0,0,0
443,0,0,0,0,0,0,0,0,0,0,0,0,2903,0,0,0,0,0
444,0,0,0,0,0,0,0,0,0,0,0,0,2913,0,0,0,0,0
445,0,0,0,0,0,0,0,0,0,0,0,0,2941,0,0,0,0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,2963,0,0,0,0,0
447,0,0,0,0,0,0,0,0,0,0,0,0,2982,0,0,0,0,0
448,0,0,0,0,0,0,0,0,0,0,0,0,2968,0,0,0,0,0
449,0,0,0,0,0,0,0,0,0,0,0,0,2955,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,3017,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0,0,0,3041,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0,0,0,3040,0,0,0,0,0
453,0,0,0,0,0,0,0,0,0,0,0,0,3046,0,0,0,0,0
454,0,0,0,0,0,0,0,0,0,0,0,0,3041,0,0,0,0,0
455,0,0,0,0,0,0,0,0,0,0,0,0,3101,0,0,0,0,0
456,0,0,0,0,0,0,0,0,0,0,0,0,3157,0,0,0,0,0
457,0,0,0,0,0,0,0,0,0,0,0,0,3180,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,0,3219,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0,0,0,3240,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0,0,0,3262,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,3283,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,3305,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,3299,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,3258,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,3201,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,3198,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,0,0,3180,0,0,0,0,0
468,0,0,0,0,0,0,0,0,0,0,0,0,3169,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,3180,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0,0,0,3238,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0,0,0,3227,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,0,3221,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,3234,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,3229,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,3210,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,3204,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,3229,0,0,0,0,0
478,0,0,0,0,0,0,0,0,0,0,0,0,3278,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,3267,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,3274,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,3299,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,3264,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,3319,0,0,0,0,0
484,0,0,0,0,0,0,0,0,0,0,0,0,3326,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,3356,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,3374,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,3384,0,0,0,0,0
488,0,0,0,0,0,0,0,0,0,0,0,0,3382,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0,0,0,3380,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,0,0,0,3364,0,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0,0,0,3366,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,3310,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,0,3266,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,0,0,3259,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,3274,0,0,0,0,0
496,0,0,0,0,0,0,0,0,0,0,0,0,3324,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,3280,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0,0,0,3362,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,3408,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0,0,0,3394,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,0,3366,0,0,0,0,0
502,0,0,0,0,0,0,0,0,0,0,0,0,3340,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,0,0,0,3253,0,0,0,0,0
504,0,0,0,0,0,0,0,0,0,0,0,0,3250,0,0,0,0,0
505,0,0,0,0,0,0,0,0,0,0,0,0,3244,0,0,0,0,0
506,0,0,0,0,0,0,0,0,0,0,0,0,3222,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,3151,0,0,0,0,0
508,0,0,0,0,0,0,0,0,0,0,0,0,3122,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,0,0,0,3133,0,0,0,0,0
510,0,0,0,0,0,0,0,0,0,0,0,0,3101,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,3106,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0,0,0,3065,0,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0
514,0,0,0,0,0,0,0,0,0,0,0,0,3042,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0,3011,0,0,0,0,0
516,0,0,0,0,0,0,0,0,0,0,0,0,3052,0,0,0,0,0
517,0,0,0,0,0,0,0,0,0,0,0,0,3058,0,0,0,0,0
518,0,0,0,0,0,0,0,0,0,0,0,0,3021,0,0,0,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,3027,0,0,0,0,0
520,0,0,0,0,0,0,0,0,0,0,0,0,3027,0,0,0,0,0
521,0,0,0,0,0,0,0,0,0,0,0,0,3015,0,0,0,0,0
522,0,0,0,0,0,0,0,0,0,0,0,0,2980,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,0,3014,0,0,0,0,0
524,0,0,0,0,0,0,0,0,0,0,0,0,2970,0,0,0,0,0
525,0,0,0,0,0,0,0,0,0,0,0,0,3034,0,0,0,0,0
526,0,0,0,0,0,0,0,0,0,0,0,0,3086,0,0,0,0,0
527,0,0,0,0,0,0,0,0,0,0,0,0,3131,0,0,0,0,0
528,0,0,0,0,0,0,0,0,0,0,0,0,3167,0,0,0,0,0
529,0,0,0,0,0,0,0,0,0,0,0,0,3225,0,0,0,0,0
530,0,0,0,0,0,0,0,0,0,0,0,0,3263,0,0,0,0,0
531,0,0,0,0,0,0,0,0,0,0,0,0,3276,0,0,0,0,0
532,0,0,0,0,0,0,0,0,0,0,0,0,3328,0,0,0,0,0
533,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0
534,0,0,0,0,0,0,0,0,0,0,0,0,3279,0,0,0,0,0
535,0,0,0,0,0,0,0,0,0,0,0,0,3279,0,0,0,0,0
536,0,0,0,0,0,0,0,0,0,0,0,0,3286,0,0,0,0,0
537,0,0,0,0,0,0,0,0,0,0,0,0,3337,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0,0,0,3366,0,0,0,0,0
539,0,0,0,0,0,0,0,0,0,0,0,0,3402,0,0,0,0,0
540,0,0,0,0,0,0,0,0,0,0,0,0,3449,0,0,0,0,0
541,0,0,0,0,0,0,0,0,0,0,0,0,3477,0,0,0,0,0
542,0,0,0,0,0,0,0,0,0,0,0,0,3524,0,0,0,0,0
543,0,0,0,0,0,0,0,0,0,0,0,0,3531,0,0,0,0,0
544,0,0,0,0,0,0,0,0,0,0,0,0,3568,0,0,0,0,0
545,0,0,0,0,0,0,0,0,0,0,0,0,3561,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,3576,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0,0,0,3548,0,0,0,0,0
548,0,0,0,0,0,0,0,0,0,0,0,0,3583,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0,0,3587,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0,3640,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,3654,0,0,0,0,0
552,0,0,0,0,0,0,0,0,0,0,0,0,3638,0,0,0,0,0
553,0,0,0,0,0,0,0,0,0,0,0,0,3609,0,0,0,0,0
554,0,0,0,0,0,0,0,0,0,0,0,0,3642,0,0,0,0,0
555,0,0,0,0,0,0,0,0,0,0,0,0,3702,0,0,0,0,0
556,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,0,0,0,0
557,0,0,0,0,0,0,0,0,0,0,0,0,3677,0,0,0,0,0
558,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,0,0,0,0
559,0,0,0,0,0,0,0,0,0,0,0,0,3670,0,0,0,0,0
560,0,0,0,0,0,0,0,0,0,0,0,0,3723,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0,0,0,3704,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0,0,0,3656,0,0,0,0,0
563,0,0,0,0,0,0,0,0,0,0,0,0,3667,0,0,0,0,0
564,0,0,0,0,0,0,0,0,0,0,0,0,3658,0,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0,0,0,3644,0,0,0,0,0
566,0,0,0,0,0,0,0,0,0,0,0,0,3683,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,3674,0,0,0,0,0
568,0,0,0,0,0,0,0,0,0,0,0,0,3662,0,0,0,0,0
569,0,0,0,0,0,0,0,0,0,0,0,0,3638,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0,0,0,3629,0,0,0,0,0
571,0,0,0,0,0,0,0,0,0,0,0,0,3678,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,0,3640,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0,0,0,3657,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,0,0,0,3663,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,0,0,0,3688,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0,0,0,3710,0,0,0,0,0
577,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0
578,0,0,0,0,0,0,0,0,0,0,0,0,3746,0,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0,3781,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,0,3768,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0,0,0,3764,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,3764,0,0,0,0,0
583,0,0,0,0,0,0,0,0,0,0,0,0,3803,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,3767,0,0,0,0,0
585,0,0,0,0,0,0,0,0,0,0,0,0,3755,0,0,0,0,0
586,0,0,0,0,0,0,0,0,0,0,0,0,3775,0,0,0,0,0
587,0,0,0,0,0,0,0,0,0,0,0,0,3764,0,0,0,0,0
588,0,0,0,0,0,0,0,0,0,0,0,0,3728,0,0,0,0,0
589,0,0,0,0,0,0,0,0,0,0,0,0,3695,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,3739,0,0,0,0,0
591,0,0,0,0,0,0,0,0,0,0,0,0,3715,0,0,0,0,0
592,0,0,0,0,0,0,0,0,0,0,0,0,3719,0,0,0,0,0
593,0,0,0,0,0,0,0,0,0,0,0,0,3714,0,0,0,0,0
594,0,0,0,0,0,0,0,0,0,0,0,0,3708,0,0,0,0,0
595,0,0,0,0,0,0,0,0,0,0,0,0,3680,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,3659,0,0,0,0,0
597,0,0,0,0,0,0,0,0,0,0,0,0,3649,0,0,0,0,0
598,0,0,0,0,0,0,0,0,0,0,0,0,3657,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,3670,0,0,0,0,0
600,0,0,0,0,0,0,0,0,0,0,0,0,3665,0,0,0,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0,3603,0,0,0,0,0
602,0,0,0,0,0,0,0,0,0,0,0,0,3599,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0,0,0,0,3627,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0,0,0,0,3671,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0,0,0,0,3661,0,0,0,0,0
606,0,0,0,0,0,0,0,0,0,0,0,0,3626,0,0,0,0,0
607,0,0,0,0,0,0,0,0,0,0,0,0,3683,0,0,0,0,0
608,0,0,0,0,0,0,0,0,0,0,0,0,3687,0,0,0,0,0
609,0,0,0,0,0,0,0,0,0,0,0,0,3708,0,0,0,0,0
610,0,0,0,0,0,0,0,0,0,0,0,0,3736,0,0,0,0,0
611,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,0,0,3701,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0,0,0,3701,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0,0,3685,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,0,3715,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,3756,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0,0,0,0,3786,0,0,0,0,0
618,0,0,0,0,0,0,0,0,0,0,0,0,3765,0,0,0,0,0
619,0,0,0,0,0,0,0,0,0,0,0,0,3773,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,0,3795,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0,3803,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,0,3783,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,0,3793,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,0,3809,0,0,0,0,0
625,0,0,0,0,0,0,0,0,0,0,0,0,3756,0,0,0,0,0
626,0,0,0,0,0,0,0,0,0,0,0,0,3777,0,0,0,0,0
627,0,0,0,0,0,0,0,0,0,0,0,0,3801,0,0,0,0,0
628,0,0,0,0,0,0,0,0,0,0,0,0,3820,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0,0,0,0,3779,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0,0,0,0,3822,0,0,0,0,0
631,0,0,0,0,0,0,0,0,0,0,0,0,3799,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,0,0,0,3829,0,0,0,0,0
633,0,0,0,0,0,0,0,0,0,0,0,0,3854,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0,0,0,3901,0,0,0,0,0
635,0,0,0,0,0,0,0,0,0,0,0,0,3883,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,3901,0,0,0,0,0
637,0,0,0,0,0,0,0,0,0,0,0,0,3879,0,0,0,0,0
638,0,0,0,0,0,0,0,0,0,0,0,0,3842,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0,0,0,3822,0,0,0,0,0
640,0,0,0,0,0,0,0,0,0,0,0,0,3856,0,0,0,0,0
641,0,0,0,0,0,0,0,0,0,0,0,0,3849,0,0,0,0,0
642,0,0,0,0,0,0,0,0,0,0,0,0,3852,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0,0,0,3860,0,0,0,0,0
645,0,0,0,0,0,0,0,0,0,0,0,0,3866,0,0,0,0,0
646,0,0,0,0,0,0,0,0,0,0,0,0,3903,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,3891,0,0,0,0,0
648,0,0,0,0,0,0,0,0,0,0,0,0,3949,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0,0,0,3966,0,0,0,0,0
650,0,0,0,0,0,0,0,0,0,0,0,0,3905,0,0,0,0,0
651,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,0,0,0,0
652,0,0,0,0,0,0,0,0,0,0,0,0,3962,0,0,0,0,0
653,0,0,0,0,0,0,0,0,0,0,0,0,3967,0,0,0,0,0
654,0,0,0,0,0,0,0,0,0,0,0,0,3985,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0,0,0,4008,0,0,0,0,0
656,0,0,0,0,0,0,0,0,0,0,0,0,3954,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,0,0,0,3989,0,0,0,0,0
658,0,0,0,0,0,0,0,0,0,0,0,0,3999,0,0,0,0,0
659,0,0,0,0,0,0,0,0,0,0,0,0,3991,0,0,0,0,0
660,0,0,0,0,0,0,0,0,0,0,0,0,4015,0,0,0,0,0
661,0,0,0,0,0,0,0,0,0,0,0,0,4008,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0,0,0,3992,0,0,0,0,0
663,0,0,0,0,0,0,0,0,0,0,0,0,4005,0,0,0,0,0
664,0,0,0,0,0,0,0,0,0,0,0,0,3980,0,0,0,0,0
665,0,0,0,0,0,0,0,0,0,0,0,0,3984,0,0,0,0,0
666,0,0,0,0,0,0,0,0,0,0,0,0,4015,0,0,0,0,0
667,0,0,0,0,0,0,0,0,0,0,0,0,3974,0,0,0,0,0
668,0,0,0,0,0,0,0,0,0,0,0,0,3963,0,0,0,0,0
669,0,0,0,0,0,0,0,0,0,0,0,0,3939,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0,0,0,3926,0,0,0,0,0
671,0,0,0,0,0,0,0,0,0,0,0,0,3913,0,0,0,0,0
672,0,0,0,0,0,0,0,0,0,0,0,0,3876,0,0,0,0,0
673,0,0,0,0,0,0,0,0,0,0,0,0,3943,0,0,0,0,0
674,0,0,0,0,0,0,0,0,0,0,0,0,4006,0,0,0,0,0
675,0,0,0,0,0,0,0,0,0,0,0,0,3994,0,0,0,0,0
676,0,0,0,0,0,0,0,0,0,0,0,0,3994,0,0,0,0,0
677,0,0,0,0,0,0,0,0,0,0,0,0,3983,0,0,0,0,0
678,0,0,0,0,0,0,0,0,0,0,0,0,3977,0,0,0,0,0
679,0,0,0,0,0,0,0,0,0,0,0,0,3989,0,0,0,0,0
680,0,0,0,0,0,0,0,0,0,0,0,0,3925,0,0,0,0,0
681,0,0,0,0,0,0,0,0,0,0,0,0,3925,0,0,0,0,0
682,0,0,0,0,0,0,0,0,0,0,0,0,3909,0,0,0,0,0
683,0,0,0,0,0,0,0,0,0,0,0,0,3982,0,0,0,0,0
684,0,0,0,0,0,0,0,0,0,0,0,0,3988,0,0,0,0,0
685,0,0,0,0,0,0,0,0,0,0,0,0,3966,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,0,0,0,3925,0,0,0,0,0
687,0,0,0,0,0,0,0,0,0,0,0,0,3949,0,0,0,0,0
688,0,0,0,0,0,0,0,0,0,0,0,0,3949,0,0,0,0,0
689,0,0,0,0,0,0,0,0,0,0,0,0,3939,0,0,0,0,0
690,0,0,0,0,0,0,0,0,0,0,0,0,3965,0,0,0,0,0
691,0,0,0,0,0,0,0,0,0,0,0,0,3987,0,0,0,0,0
692,0,0,0,0,0,0,0,0,0,0,0,0,3964,0,0,0,0,0
693,0,0,0,0,0,0,0,0,0,0,0,0,4043,0,0,0,0,0
694,0,0,0,0,0,0,0,0,0,0,0,0,4042,0,0,0,0,0
695,0,0,0,0,0,0,0,0,0,0,0,0,4085,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0,0,0,4069,0,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,4072,0,0,0,0,0
698,0,0,0,0,0,0,0,0,0,0,0,0,4064,0,0,0,0,0
